############################################################
# group name of the Green's Function layer : bottom
# total number of atoms in the GF layer    : 288
# dimension of the system                  : 3 D
# number of atoms per unit surface cell    : 2
# dimension of the FFT mesh                : 9 x 16
# atomic tag of the surface origin         : 5473
# number of wait steps before measurement  : 5000000
# frequency of GFC measurement             : 20
# output result after this many measurement: 250000
# number of processors used by this run    : 4
############################################################
# Surface vectors: [ 4.42745, 0 ] [ 0, 2.55619 ]
# mapping information between FFT mesh and atom id
# nx ny nucell
9 16 2
# ix iy iu atom_id
1 4 0.698132 1.5708 5.5057 1.06225e-18 0.0842112 -0.170867 0.017626 0.0256205 -1.42828 3.07572 0.51293 -0.599713 0.133705 -0.164047 0.0842112 0.170867 5.69913 8.98764e-19 -0.0207558 0.0721425 0.129152 -0.754064 -0.432683 0.940114 0.103999 -0.0818129 0.017626 -0.0256205 -0.0207558 -0.0721425 2.5026 7.99698e-18 0.0365697 -0.207308 -0.00856781 -0.131989 -0.266615 0.575576 -1.42828 -3.07572 0.129152 0.754064 0.0365697 0.207308 5.49227 -3.49e-18 0.0559599 -0.180912 0.0326423 0.0200858 0.51293 0.599713 -0.432683 -0.940114 -0.00856781 0.131989 0.0559599 0.180912 5.65544 4.75614e-19 -0.00549965 0.0777473 0.133705 0.164047 0.103999 0.0818129 -0.266615 -0.575576 0.0326423 -0.0200858 -0.00549965 -0.0777473 2.50762 -6.96832e-19
1 5 0.698132 1.9635 5.3849 0 -0.00753131 -0.0595103 0.123099 0.00423259 -0.601949 2.49999 0.353475 -0.860754 0.0852122 -0.129807 -0.00753131 0.0595103 6.77331 -8.69342e-19 0.000938775 0.0507537 0.090492 -0.934628 -0.20622 0.678683 0.0740337 -0.104156 0.123099 -0.00423259 0.000938775 -0.0507537 2.8137 3.48416e-19 0.00847167 -0.16227 -0.0169125 -0.115507 -0.126645 0.550486 -0.601949 -2.49999 0.090492 0.934628 0.00847167 0.16227 5.40416 2.0913e-18 0.0066265 -0.0818189 0.11728 0.0260418 0.353475 0.860754 -0.20622 -0.678683 -0.0169125 0.115507 0.0066265 0.0818189 6.80161 3.32833e-18 -0.0039163 0.0459909 0.0852122 0.129807 0.0740337 0.104156 -0.126645 -0.550486 0.11728 -0.0260418 -0.0039163 -0.0459909 2.8184 5.89129e-18
1 6 0.698132 2.35619 5.55727 4.72183e-18 0.0252976 -0.0904096 0.19223 0.0201393 -0.0726094 1.88159 0.274033 -0.940159 0.0371865 -0.115952 0.0252976 0.0904096 8.01967 -3.89306e-20 -0.0177095 0.0258439 -0.171135 -0.934359 0.00193241 0.597376 0.0386978 -0.123844 0.19223 -0.0201393 -0.0177095 -0.0258439 2.97883 7.24389e-20 -0.0128394 -0.100216 -0.0225267 -0.133267 -0.00485149 0.36101 -0.0726094 -1.88159 -0.171135 0.934359 -0.0128394 0.100216 5.57305 0 -0.00411546 -0.0778549 0.198878 0.011891 0.274033 0.940159 0.00193241 -0.597376 -0.0225267 0.133267 -0.00411546 0.0778549 7.9974 -5.65033e-18 -0.00879875 0.0281065 0.0371865 0.115952 0.0386978 0.123844 -0.00485149 -0.36101 0.198878 -0.011891 -0.00879875 -0.0281065 2.98052 -1.59431e-19
1 7 0.698132 2.74889 5.4741 -2.62956e-18 0.00311526 -0.0377715 0.261544 0.00506511 0.109223 0.843268 0.0725601 -1.03728 0.00439273 -0.0681275 0.00311526 0.0377715 8.61031 -2.04742e-19 0.00354257 0.0175974 -0.413573 -0.941487 0.075954 0.260924 0.0226177 -0.132387 0.261544 -0.00506511 0.00354257 -0.0175974 3.05611 4.14781e-21 -0.0230218 -0.0781417 -0.0552751 -0.125284 0.0337083 0.178815 0.109223 -0.843268 -0.413573 0.941487 -0.0230218 0.0781417 5.41726 -3.15175e-19 0.00517839 -0.0338319 0.240455 0.0194868 0.0725601 1.03728 0.075954 -0.260924 -0.0552751 0.125284 0.00517839 0.0338319 8.67222 1.67788e-18 -0.00245 0.0243983 0.00439273 0.0681275 0.0226177 0.132387 0.0337083 -0.178815 0.240455 -0.0194868 -0.00245 -0.0243983 3.05218 4.50037e-19
1 8 0.698132 3.14159 5.43085 2.1245e-18 -0.0067623 0.0171424 0.249876 -0.00850764 0.00568457 -0.0602123 -0.119803 -1.00349 0.0157094 0.0123192 -0.0067623 -0.0171424 8.83899 -1.38344e-17 -3.68979e-05 -0.0102397 -0.573924 -0.87619 -0.0136871 -0.0126059 0.00176011 -0.14825 0.249876 0.00850764 -3.68979e-05 0.0102397 3.08052 -2.83542e-22 0.00077209 0.0171293 -0.0750107 -0.0999078 -0.0282738 -0.0311063 0.00568457 0.0602123 -0.573924 0.87619 0.00077209 -0.0171293 5.53256 8.53182e-18 -0.0494108 0.0408061 0.294223 0.0113966 -0.119803 1.00349 -0.0136871 0.0126059 -0.0750107 0.0999078 -0.0494108 -0.0408061 8.79242 -2.18064e-19 0.00505927 -0.00501624 0.0157094 -0.0123192 0.00176011 0.14825 -0.0282738 0.0311063 0.294223 -0.0113966 0.00505927 0.00501624 3.02599 -8.34747e-20
1 9 0.698132 -2.74889 5.49252 1.45775e-17 -0.00815864 0.0128061 0.237502 0.0138178 -0.459082 -0.772364 -0.320223 -0.972144 0.0257696 0.0742626 -0.00815864 -0.0128061 8.61087 -1.25106e-17 -0.00393333 -0.0207696 -0.733602 -0.697404 -0.113596 -0.243761 -0.045424 -0.105004 0.237502 -0.0138178 -0.00393333 0.0207696 3.11008 1.36878e-19 0.0419646 0.0711382 -0.0952148 -0.0930143 -0.121752 -0.178657 -0.459082 0.772364 -0.733602 0.697404 0.0419646 -0.0711382 5.447 -8.79675e-18 -0.010782 0.0665141 0.21733 0.025439 -0.320223 0.972144 -0.113596 0.243761 -0.0952148 0.0930143 -0.010782 -0.0665141 8.63739 7.48346e-19 -0.000494137 -0.0198263 0.0257696 -0.0742626 -0.045424 0.105004 -0.121752 0.178657 0.21733 -0.025439 -0.000494137 0.0198263 3.12803 9.28503e-19
1 10 0.698132 -2.35619 5.49288 -6.63114e-18 -0.00199529 0.124074 0.223176 0.0148012 -1.2319 -1.34947 -0.425831 -0.859068 0.0501653 0.0966681 -0.00199529 -0.124074 7.93999 -1.10775e-17 0.00878906 -0.037301 -0.821035 -0.555389 -0.396285 -0.365017 -0.0672326 -0.11228 0.223176 -0.0148012 0.00878906 0.037301 2.94586 -5.80693e-20 0.11465 0.108561 -0.11115 -0.0549452 -0.249757 -0.260588 -1.2319 1.34947 -0.821035 0.555389 0.11465 -0.108561 5.5196 -3.1402e-17 -0.043911 0.133812 0.194806 0.0252622 -0.425831 0.859068 -0.396285 0.365017 -0.11115 0.0549452 -0.043911 -0.133812 7.92247 -3.01142e-19 -0.00469926 -0.02928 0.0501653 -0.0966681 -0.0672326 0.11228 -0.249757 0.260588 0.194806 -0.0252622 -0.00469926 0.02928 2.92182 3.30995e-18
1 11 0.698132 -1.9635 5.5096 1.62639e-16 -0.130257 0.163261 0.129901 0.0269533 -2.13496 -1.57477 -0.528586 -0.683188 0.118374 0.120908 -0.130257 -0.163261 7.00861 -9.5146e-19 0.0104857 -0.0580525 -0.778116 -0.280864 -0.667673 -0.463725 -0.0671117 -0.103435 0.129901 -0.0269533 0.0104857 0.0580525 2.77998 -8.11311e-18 0.151906 0.0717554 -0.122161 -0.0290428 -0.415002 -0.319105 -2.13496 1.57477 -0.778116 0.280864 0.151906 -0.0717554 5.48296 -1.35968e-16 -0.0785577 0.152227 0.132483 0.0178046 -0.528586 0.683188 -0.667673 0.463725 -0.122161 0.0290428 -0.0785577 -0.152227 6.88884 8.04806e-18 0.00662443 -0.0425494 0.118374 -0.120908 -0.0671117 0.103435 -0.415002 0.319105 0.132483 -0.0178046 0.00662443 0.0425494 2.78028 -3.9819e-19
1 12 0.698132 -1.5708 5.46689 -1.79386e-18 -0.0588978 0.188434 0.0482602 0.0388615 -3.05702 -1.43464 -0.613653 -0.483316 0.142723 0.0963283 -0.0588978 -0.188434 5.56931 -7.33699e-18 -0.00816698 -0.0547151 -0.756082 -0.140554 -0.911895 -0.394138 -0.0474761 -0.112611 0.0482602 -0.0388615 -0.00816698 0.0547151 2.59834 -4.50037e-19 0.163324 0.039927 -0.110302 0.017608 -0.701517 -0.330098 -3.05702 1.43464 -0.756082 0.140554 0.163324 -0.039927 5.46936 -1.69702e-16 -0.0725368 0.153774 0.0411968 0.0335976 -0.613653 0.483316 -0.911895 0.394138 -0.110302 -0.017608 -0.0725368 -0.153774 5.65379 -1.1941e-17 -0.0186707 -0.0632714 0.142723 -0.0963283 -0.0474761 0.112611 -0.701517 0.330098 0.0411968 -0.0335976 -0.0186707 0.0632714 2.6233 -6.63649e-19
1 13 0.698132 -1.1781 5.42039 -1.88574e-17 -0.076593 0.154217 -0.0673014 0.021838 -3.80214 -0.935205 -0.57673 -0.273919 0.189007 0.109055 -0.076593 -0.154217 4.31968 2.2918e-17 -0.00137895 -0.0775933 -0.623992 -0.00501585 -1.19342 -0.298416 -0.062058 -0.0882461 -0.0673014 -0.021838 -0.00137895 0.0775933 2.3103 -1.50879e-17 0.228463 -0.00403304 -0.11532 0.0451643 -0.807965 -0.191048 -3.80214 0.935205 -0.623992 0.00501585 0.228463 0.00403304 5.41095 2.00218e-18 -0.0706756 0.146761 -0.0749075 0.0193768 -0.57673 0.273919 -1.19342 0.298416 -0.11532 -0.0451643 -0.0706756 -0.146761 4.35122 7.31291e-18 0.00973703 -0.0751752 0.189007 -0.109055 -0.062058 0.0882461 -0.807965 0.191048 -0.0749075 -0.0193768 0.00973703 0.0751752 2.30508 8.79336e-18
1 14 0.698132 -0.785398 5.39942 8.58164e-17 -0.0690767 0.0901771 -0.136518 0.0365905 -4.39456 -0.192993 -0.438162 -0.102584 0.197528 0.05713 -0.0690767 -0.0901771 3.07094 -5.58951e-18 -0.00127158 -0.0608693 -0.444552 0.0610798 -1.35137 -0.0576954 -0.0654984 -0.0906376 -0.136518 -0.0365905 -0.00127158 0.0608693 2.10972 6.83739e-18 0.197799 -0.0377132 -0.0657258 0.0727386 -1.09696 -0.0482589 -4.39456 0.192993 -0.444552 -0.0610798 0.197799 0.0377132 5.40618 3.3992e-17 -0.0748011 0.0907842 -0.127237 0.0431067 -0.438162 0.102584 -1.35137 0.0576954 -0.0657258 -0.0727386 -0.0748011 -0.0907842 3.0814 -5.84324e-18 -0.0140215 -0.0696128 0.197528 -0.05713 -0.0654984 0.0906376 -1.09696 0.0482589 -0.127237 -0.0431067 -0.0140215 0.0696128 2.10709 4.38009e-18
1 15 0.698132 -0.392699 5.43598 3.35422e-16 -0.0446544 0.0337272 -0.214818 0.0250696 -4.66912 0.72023 -0.250382 -0.0209446 0.196515 0.0167003 -0.0446544 -0.0337272 2.22607 -5.7704e-17 -0.0186964 -0.0325235 -0.232873 0.0939209 -1.49476 0.230851 -0.0509223 -0.0465386 -0.214818 -0.0250696 -0.0186964 0.0325235 1.91906 -2.8989e-17 0.180867 -0.0761811 -0.0355363 0.0608915 -1.23447 0.189413 -4.66912 -0.72023 -0.232873 -0.0939209 0.180867 0.0761811 5.43879 1.36984e-16 -0.0447306 0.0319407 -0.216311 0.0298169 -0.250382 0.0209446 -1.49476 -0.230851 -0.0355363 -0.0608915 -0.0447306 -0.0319407 2.22512 -3.57103e-17 -0.0186157 -0.0332852 0.196515 -0.0167003 -0.0509223 0.0465386 -1.23447 -0.189413 -0.216311 -0.0298169 -0.0186157 0.0332852 1.91628 -1.40694e-17
2 0 1.39626 0 5.52403 -1.51175e-18 -6.34053e-05 0.000339273 -0.228916 0.0455648 -2.90351 2.4389 0.00237207 -0.0016451 0.183026 -0.00782666 -6.34053e-05 -0.000339273 1.94148 5.47805e-21 0.00147115 -0.0140784 -0.00390012 0.000582699 -0.989176 0.829213 0.00681395 0.00911153 -0.228916 -0.0455648 0.00147115 0.0140784 1.94274 2.69606e-19 0.0522254 -0.173046 -0.0077024 -0.00603706 -0.768937 0.647115 -2.90351 -2.4389 -0.00390012 -0.000582699 0.0522254 0.173046 5.52672 -1.0817e-17 0.00556026 0.00276679 -0.23913 0.0658694 0.00237207 0.0016451 -0.989176 -0.829213 -0.0077024 0.00603706 0.00556026 -0.00276679 1.93775 -6.79717e-17 0.00229649 -0.0070922 0.183026 0.00782666 0.00681395 -0.00911153 -0.768937 -0.647115 -0.23913 -0.0658694 0.00229649 0.0070922 1.95353 1.60105e-18
2 1 1.39626 0.392699 5.64154 -6.59575e-18 0.0497631 -0.0341415 -0.231444 0.0526559 -2.41617 3.00765 0.309391 -0.277522 0.159108 -0.0653277 0.0497631 0.0341415 2.23549 -4.0569e-18 0.0221744 0.0141506 0.214785 -0.365759 -0.747062 0.935123 0.0945812 -0.0413168 -0.231444 -0.0526559 0.0221744 -0.0141506 1.9898 4.31103e-17 0.0357965 -0.173588 0.025805 -0.0907929 -0.620543 0.77636 -2.41617 -3.00765 0.214785 0.365759 0.0357965 0.173588 5.64549 3.55515e-16 0.0418514 -0.0278657 -0.229022 0.0523016 0.309391 0.277522 -0.747062 -0.935123 0.025805 0.0907929 0.0418514 0.0278657 2.22525 -6.80023e-17 0.0194319 0.0172161 0.159108 0.0653277 0.0945812 0.0413168 -0.620543 -0.77636 -0.229022 -0.0523016 0.0194319 -0.0172161 1.9926 -3.35664e-17
2 2 1.39626 0.785398 5.55848 1.07464e-16 0.0638878 -0.0790608 -0.195035 0.0151102 -1.66846 3.21668 0.448862 -0.657034 0.15301 -0.10987 0.0638878 0.0790608 3.05355 1.02701e-17 -0.00405873 0.0532766 0.285033 -0.753365 -0.498792 0.951653 0.128633 -0.112997 -0.195035 -0.0151102 -0.00405873 -0.0532766 2.11511 9.12518e-19 0.0117808 -0.171817 0.0114035 -0.153054 -0.378817 0.729525 -1.66846 -3.21668 0.285033 0.753365 0.0117808 0.171817 5.56061 3.50379e-16 0.0587171 -0.0868574 -0.189205 0.0236703 0.448862 0.657034 -0.498792 -0.951653 0.0114035 0.153054 0.0587171 0.0868574 3.03288 -1.90191e-17 0.00921673 0.0676293 0.15301 0.10987 0.128633 0.112997 -0.378817 -0.729525 -0.189205 -0.0236703 0.00921673 -0.0676293 2.12438 4.31372e-19
2 3 1.39626 1.1781 5.47923 -1.99336e-18 0.0596155 -0.139551 -0.0827812 0.026251 -0.909025 3.11395 0.437374 -1.05101 0.0867691 -0.10857 0.0596155 0.139551 4.16849 -4.41371e-19 0.0168716 0.0651765 0.198039 -1.09861 -0.252912 0.94665 0.105523 -0.12434 -0.0827812 -0.026251 0.0168716 -0.0651765 2.35366 -1.65912e-19 -0.0061203 -0.160756 -0.0218942 -0.186323 -0.190583 0.67308 -0.909025 -3.11395 0.198039 1.09861 -0.0061203 0.160756 5.46881 -9.69131e-20 0.0721799 -0.116505 -0.090475 0.030095 0.437374 1.05101 -0.252912 -0.94665 -0.0218942 0.186323 0.0721799 0.116505 4.23228 -6.26264e-19 -0.00062716 0.0716342 0.0867691 0.10857 0.105523 0.12434 -0.190583 -0.67308 -0.090475 -0.030095 -0.00062716 -0.0716342 2.34625 -4.31372e-19
2 4 1.39626 1.5708 5.47995 -1.38092e-17 0.109106 -0.149945 0.00987571 0.0397683 -0.230766 2.75634 0.289344 -1.37822 0.0697907 -0.142802 0.109106 0.149945 5.59058 3.57212e-18 -0.00882706 0.0701752 -0.0229722 -1.41286 -0.0524063 0.824677 0.0762315 -0.194018 0.00987571 -0.0397683 -0.00882706 -0.0701752 2.55649 -1.85822e-18 -0.0322944 -0.155603 -0.0398006 -0.198151 -0.0441894 0.538229 -0.230766 -2.75634 -0.0229722 1.41286 -0.0322944 0.155603 5.47191 -6.90462e-18 0.11114 -0.157112 0.00565373 0.0261949 0.289344 1.37822 -0.0524063 -0.824677 -0.0398006 0.198151 0.11114 0.157112 5.59791 -1.52614e-17 0.00222558 0.0760107 0.0697907 0.142802 0.0762315 0.194018 -0.0441894 -0.538229 0.00565373 -0.0261949 0.00222558 -0.0760107 2.55868 5.80693e-20
2 5 1.39626 1.9635 5.42969 -5.31125e-19 0.0558778 -0.15589 0.0912391 0.0206511 0.24475 2.18334 0.0315715 -1.61998 0.0284549 -0.114583 0.0558778 0.15589 6.88775 1.38904e-17 -0.0150427 0.0737586 -0.375057 -1.62678 0.0634727 0.653787 0.0197493 -0.239935 0.0912391 -0.0206511 -0.0150427 -0.0737586 2.75754 1.59784e-18 -0.0637567 -0.11991 -0.0733669 -0.235305 0.0497887 0.36849 0.24475 -2.18334 -0.375057 1.62678 -0.0637567 0.11991 5.50395 -1.85201e-18 0.113566 -0.162715 0.105064 0.025531 0.0315715 1.61998 0.0634727 -0.653787 -0.0733669 0.235305 0.113566 0.162715 6.89291 -4.20711e-18 -0.0131663 0.053778 0.0284549 0.114583 0.0197493 0.239935 0.0497887 -0.36849 0.105064 -0.025531 -0.0131663 -0.053778 2.73215 2.48869e-20
2 6 1.39626 2.35619 5.43104 -6.71273e-19 0.0113412 -0.0800058 0.191462 0.0212721 0.439198 1.39333 -0.416063 -1.80822 0.0153062 -0.0864954 0.0113412 0.0800058 7.91573 4.46466e-17 0.0040674 0.0376268 -0.709162 -1.70558 0.130628 0.40572 -0.0530848 -0.228155 0.191462 -0.0212721 0.0040674 -0.0376268 3.0305 5.22624e-19 -0.0409955 -0.0910811 -0.0956234 -0.182928 0.0754592 0.282436 0.439198 -1.39333 -0.709162 1.70558 -0.0409955 0.0910811 5.3975 2.93094e-19 -0.0154799 -0.0560093 0.161741 0.0387773 -0.416063 1.80822 0.130628 -0.40572 -0.0956234 0.182928 -0.0154799 0.0560093 7.8983 0 0.0162812 0.0276002 0.0153062 0.0864954 -0.0530848 0.228155 0.0754592 -0.282436 0.161741 -0.0387773 0.0162812 -0.0276002 3.02608 2.32277e-19
2 7 1.39626 2.74889 5.41341 -1.6928e-17 0.0721932 -0.0531449 0.221732 0.0250264 0.34528 0.616183 -0.728883 -1.76214 -0.0206376 -0.02609 0.0721932 0.0531449 8.5449 1.99128e-19 0.000289283 0.00385507 -1.06997 -1.53008 0.0203904 0.13206 -0.107402 -0.20786 0.221732 -0.0250264 0.000289283 -0.00385507 3.1553 8.166e-20 -0.0146191 -0.034693 -0.126599 -0.201001 0.0498912 0.103562 0.34528 -0.616183 -1.06997 1.53008 -0.0146191 0.034693 5.44857 -3.41209e-17 0.0604772 -0.0816686 0.207812 0.0175813 -0.728883 1.76214 0.0203904 -0.13206 -0.126599 0.201001 0.0604772 0.0816686 8.57001 5.58888e-19 0.0030744 0.0342375 -0.0206376 0.02609 -0.107402 0.20786 0.0498912 -0.103562 0.207812 -0.0175813 0.0030744 -0.0342375 3.17304 8.50301e-20
2 8 1.39626 3.14159 5.35984 4.06464e-21 -0.00341266 0.0381387 0.226872 0.0126135 -0.00837947 0.00976453 -1.08508 -1.64534 0.00578501 0.0221131 -0.00341266 -0.0381387 8.77865 4.26387e-19 0.013451 -0.00823366 -1.3679 -1.32081 -0.0997243 0.00387581 -0.136337 -0.19768 0.226872 -0.0126135 0.013451 0.00823366 3.09443 -7.25867e-21 0.0211874 0.00962637 -0.200927 -0.190782 -0.0551562 -0.035995 -0.00837947 -0.00976453 -1.3679 1.32081 0.0211874 -0.00962637 5.39802 -3.39665e-17 0.00700844 -0.0685375 0.25773 0.0261348 -1.08508 1.64534 -0.0997243 -0.00387581 -0.200927 0.190782 0.00700844 0.0685375 8.9126 -8.79222e-19 0.000437894 -0.0022488 0.00578501 -0.0221131 -0.136337 0.19768 -0.0551562 0.035995 0.25773 -0.0261348 0.000437894 0.0022488 3.10724 1.62024e-22
2 9 1.39626 -2.74889 5.4316 -8.42599e-18 -0.107412 0.06032 0.243851 0.0200457 -0.585399 -0.449439 -1.33456 -1.34611 0.0198036 0.0446873 -0.107412 -0.06032 8.46231 1.25379e-18 0.000816134 -0.015563 -1.56973 -0.986654 -0.0854278 -0.0835173 -0.178008 -0.172965 0.243851 -0.0200457 0.000816134 0.015563 3.05781 1.03695e-21 0.0323918 0.017232 -0.216772 -0.140223 -0.109212 -0.0713503 -0.585399 0.449439 -1.56973 0.986654 0.0323918 -0.017232 5.3385 1.32781e-19 -0.0747076 0.0561038 0.231961 0.0207917 -1.33456 1.34611 -0.0854278 0.0835173 -0.216772 0.140223 -0.0747076 -0.0561038 8.57032 -1.01623e-19 0.0149325 -0.00775834 0.0198036 -0.0446873 -0.178008 0.172965 -0.109212 0.0713503 0.231961 -0.0207917 0.0149325 0.00775834 3.02563 3.31825e-20
2 10 1.39626 -2.35619 5.44442 2.03926e-18 -0.0482416 0.103519 0.183492 0.0197001 -1.35546 -0.724304 -1.48479 -0.955589 0.0707692 0.0927461 -0.0482416 -0.103519 7.90009 2.07241e-18 0.00257415 -0.0235952 -1.6764 -0.635315 -0.402948 -0.216292 -0.202915 -0.13359 0.183492 -0.0197001 0.00257415 0.0235952 2.96776 -4.56259e-20 0.086678 -0.00116015 -0.228159 -0.0859538 -0.248536 -0.144579 -1.35546 0.724304 -1.6764 0.635315 0.086678 0.00116015 5.43749 -3.22467e-17 -0.0567152 0.076783 0.182907 0.0240996 -1.48479 0.955589 -0.402948 0.216292 -0.228159 0.0859538 -0.0567152 -0.076783 7.86787 -8.71136e-17 0.00936096 -0.0253746 0.0707692 -0.0927461 -0.202915 0.13359 -0.248536 0.144579 0.182907 -0.0240996 0.00936096 0.0253746 2.93532 -2.5032e-18
2 11 1.39626 -1.9635 5.39211 7.07901e-19 -0.0587684 0.132738 0.0988483 0.0253662 -2.06111 -0.607955 -1.55686 -0.597749 0.0874888 0.0658434 -0.0587684 -0.132738 6.79939 -4.36051e-18 0.00514499 -0.0332579 -1.62512 -0.297073 -0.599889 -0.203957 -0.205697 -0.0862531 0.0988483 -0.0253662 0.00514499 0.0332579 2.80337 2.15686e-19 0.119956 -0.00937571 -0.209605 -0.0251665 -0.364899 -0.108912 -2.06111 0.607955 -1.62512 0.297073 0.119956 0.00937571 5.39911 -8.46355e-18 -0.0571647 0.110745 0.0779507 0.0136296 -1.55686 0.597749 -0.599889 0.203957 -0.209605 0.0251665 -0.0571647 -0.110745 6.82374 -6.18465e-18 -0.00102955 -0.0442259 0.0874888 -0.0658434 -0.205697 0.0862531 -0.364899 0.108912 0.0779507 -0.0136296 -0.00102955 0.0442259 2.80145 2.06302e-18
2 12 1.39626 -1.5708 5.3992 1.5866e-17 -0.122396 0.136458 0.0036546 0.0265737 -2.65141 -0.228394 -1.3782 -0.272764 0.131713 0.0626575 -0.122396 -0.136458 5.53751 -2.90239e-18 0.00305904 -0.0734316 -1.39596 0.0262664 -0.753107 -0.0722008 -0.185454 -0.0725571 0.0036546 -0.0265737 0.00305904 0.0734316 2.61427 -6.63649e-19 0.151831 -0.0354849 -0.207477 0.0411537 -0.505033 -0.0470567 -2.65141 0.228394 -1.39596 -0.0262664 0.151831 0.0354849 5.40877 -1.95522e-19 -0.158266 0.154681 0.00865572 0.0272591 -1.3782 0.272764 -0.753107 0.0722008 -0.207477 -0.0411537 -0.158266 -0.154681 5.6177 4.19167e-18 -0.0038897 -0.0636847 0.131713 -0.0626575 -0.185454 0.0725571 -0.505033 0.0470567 0.00865572 -0.0272591 -0.0038897 0.0636847 2.61913 7.60139e-19
2 13 1.39626 -1.1781 5.50416 2.44802e-17 -0.085053 0.113175 -0.0917957 0.0170372 -3.2419 0.350959 -1.13559 0.00966773 0.158952 0.0417806 -0.085053 -0.113175 4.21552 -8.49613e-18 -0.00753818 -0.0816665 -1.09959 0.258247 -0.957257 0.0815857 -0.178698 -0.0515106 -0.0917957 -0.0170372 -0.00753818 0.0816665 2.32299 8.62744e-19 0.140474 -0.0751634 -0.165428 0.0882155 -0.699096 0.0747336 -3.2419 -0.350959 -1.09959 -0.258247 0.140474 0.0751634 5.50218 1.00504e-18 -0.0908049 0.132206 -0.0918376 0.0234303 -1.13559 -0.00966773 -0.957257 -0.0815857 -0.165428 -0.0882155 -0.0908049 -0.132206 4.22369 7.10117e-18 -0.00751876 -0.094421 0.158952 -0.0417806 -0.178698 0.0515106 -0.699096 -0.0747336 -0.0918376 -0.0234303 -0.00751876 0.094421 2.33181 3.93071e-18
2 14 1.39626 -0.785398 5.56124 5.41169e-18 -0.0466259 0.0791295 -0.179973 0.0349179 -3.46532 1.08684 -0.773479 0.149999 0.1546 0.0124125 -0.0466259 -0.0791295 3.0942 2.38391e-17 -0.0292927 -0.0510264 -0.713476 0.332741 -1.0866 0.331464 -0.149148 -0.0305891 -0.179973 -0.0349179 -0.0292927 0.0510264 2.13372 1.55958e-18 0.124183 -0.116042 -0.11193 0.121277 -0.796899 0.251802 -3.46532 -1.08684 -0.713476 -0.332741 0.124183 0.116042 5.56679 -8.64181e-17 -0.0496097 0.0841081 -0.186112 0.0197936 -0.773479 -0.149999 -1.0866 -0.331464 -0.11193 -0.121277 -0.0496097 -0.0841081 3.0961 2.58867e-17 -0.0161741 -0.0444916 0.1546 -0.0124125 -0.149148 0.0305891 -0.796899 -0.251802 -0.186112 -0.0197936 -0.0161741 0.0444916 2.12322 -5.97285e-19
2 15 1.39626 -0.392699 5.53196 -1.82872e-17 -0.0436497 0.0308359 -0.221415 0.0402421 -3.31109 1.82264 -0.377974 0.14204 0.172154 0.00389618 -0.0436497 -0.0308359 2.20699 -6.9264e-19 -0.0431679 -0.0275321 -0.334877 0.247847 -1.02905 0.569617 -0.0738634 0.00747562 -0.221415 -0.0402421 -0.0431679 0.0275321 1.9688 -9.62292e-19 0.0931038 -0.157828 -0.0486482 0.0683464 -0.854908 0.469047 -3.31109 -1.82264 -0.334877 -0.247847 0.0931038 0.157828 5.52926 -9.61024e-19 -0.03196 0.0300121 -0.235728 0.0407259 -0.377974 -0.14204 -1.02905 -0.569617 -0.0486482 -0.0683464 -0.03196 -0.0300121 2.19868 4.40737e-17 -0.0396491 -0.0223286 0.172154 -0.00389618 -0.0738634 -0.00747562 -0.854908 -0.469047 -0.235728 -0.0407259 -0.0396491 0.0223286 1.96905 -3.05798e-17
3 0 2.0944 0 5.62206 -1.8292e-18 0.0015303 0.00211676 -0.253657 0.0556846 -1.22556 2.1343 -0.000555874 -0.000853036 0.172051 -0.02119 0.0015303 -0.00211676 1.97004 1.16677e-21 -0.0142228 0.00580488 -0.00960346 -8.42788e-05 -0.417234 0.721792 0.00317292 -0.0113615 -0.253657 -0.0556846 -0.0142228 -0.00580488 2.00651 1.33277e-18 -0.0705159 -0.1603 0.0059776 -0.0113441 -0.323828 0.566605 -1.22556 -2.1343 -0.00960346 8.42788e-05 -0.0705159 0.1603 5.62681 -2.80564e-18 0.0118714 -0.00645979 -0.249742 0.0460792 -0.000555874 0.000853036 -0.417234 -0.721792 0.0059776 0.0113441 0.0118714 0.00645979 1.97588 5.20765e-21 -0.0135519 0.00490537 0.172051 0.02119 0.00317292 0.0113615 -0.323828 -0.566605 -0.249742 -0.0460792 -0.0135519 -0.00490537 2.00072 7.96379e-19
3 1 2.0944 0.392699 5.60416 6.76379e-17 0.0300425 -0.0197083 -0.227181 0.0510664 -0.774515 2.28613 0.191639 -0.482278 0.136903 -0.038856 0.0300425 0.0197083 2.2459 -1.29176e-17 0.0294425 0.0135301 0.130374 -0.512661 -0.249158 0.732507 0.0460364 -0.0985562 -0.227181 -0.0510664 0.0294425 -0.0135301 2.07165 4.81146e-19 -0.0745115 -0.125606 0.0363265 -0.104527 -0.198946 0.596412 -0.774515 -2.28613 0.130374 0.512661 -0.0745115 0.125606 5.6103 -4.35387e-17 0.0330476 -0.0330315 -0.239385 0.0361195 0.191639 0.482278 -0.249158 -0.732507 0.0363265 0.104527 0.0330476 0.0330315 2.23832 -1.64003e-17 0.031292 0.0220904 0.136903 0.038856 0.0460364 0.0985562 -0.198946 -0.596412 -0.239385 -0.0361195 0.031292 -0.0220904 2.0659 1.29412e-18
